Tempo	RPM_1	WOW	HP	VCAS	XGPS	YGPS	ZGPS	MagHead	AIL	NZ	THETA	PHI	DAlvo	TBase	
segundos	RPM	bit	ft	m/s	m	m	m	deg	deg	g	deg	deg	m	m	
62568.212	2769.600	0.000	1811.965	1.390	11.202	0.710	573.700	96.680	1.662	-0.771	3.036	0.809	44.600	3.371	
62568.297	2634.400	0.000	1811.931	1.390	11.202	0.710	573.700	125.166	1.630	-0.881	1.121	2.191	44.600	3.359	
62568.402	2634.400	0.000	1811.581	1.185	11.202	0.710	573.700	129.207	1.662	-0.759	-0.684	2.167	44.600	3.231	
62568.493	2634.400	0.000	1812.699	1.571	13.480	0.708	573.700	117.150	1.726	-0.628	-2.373	1.960	45.524	3.640	
62568.569	2634.400	0.000	1810.703	1.571	13.480	0.708	573.700	87.397	1.502	-1.628	-1.487	1.254	45.524	2.909	
62568.660	2432.000	0.000	1811.462	1.300	13.480	0.708	573.700	95.247	1.821	0.138	0.799	0.855	45.524	3.187	
62568.769	2364.000	0.000	1809.118	1.300	14.810	0.000	573.700	108.233	1.470	-1.231	-2.553	-1.261	46.739	2.330	
62568.851	1283.200	0.000	1811.552	0.978	14.810	0.000	573.700	82.569	1.566	-0.458	-2.282	-1.009	46.739	3.220	
62568.922	269.600	0.000	1811.655	1.420	14.810	0.000	573.700	82.569	1.534	-0.458	-5.545	-0.839	46.739	3.258	
62568.998	0.000	0.000	1811.199	1.420	14.810	0.000	573.700	116.834	1.758	-1.484	-8.644	-0.677	46.739	3.091	
62569.094	0.000	0.000	1809.563	1.420	14.810	0.000	573.700	117.790	1.534	-0.799	-6.626	-0.014	46.739	2.492	
62569.170	0.000	0.000	1811.655	1.531	14.810	0.000	573.700	112.341	1.630	-0.966	-7.157	-1.047	46.739	3.258	
62569.246	0.000	0.000	1811.475	1.260	14.810	0.000	573.700	79.131	1.534	-1.127	-7.780	-0.366	46.739	3.192	
62569.327	0.000	0.000	1810.766	0.552	14.810	0.000	573.700	115.408	1.662	-1.159	-7.888	-0.653	46.739	2.932	
62569.447	0.000	0.000	1809.155	0.552	14.810	0.000	573.700	115.514	1.566	-1.113	-7.602	-0.058	46.739	2.343	
62569.551	0.000	0.000	1811.210	0.552	14.810	0.000	573.700	93.366	1.470	-0.826	-7.407	-0.877	46.739	3.095	
62569.633	0.000	0.000	1810.964	0.552	14.810	0.000	573.700	119.962	1.566	-1.219	-7.082	-1.209	46.739	3.005	
62569.709	0.000	0.000	1811.680	0.958	14.810	0.000	573.700	120.872	1.630	-0.770	-7.791	-0.814	46.739	3.267	
62569.833	0.000	0.000	1811.446	0.992	14.810	0.000	573.700	118.339	1.566	-1.175	-7.699	-1.763	46.739	3.181	
62569.923	0.000	0.000	1809.877	0.992	14.810	0.000	573.700	91.228	1.630	-0.848	-7.807	-1.603	46.739	2.607	
62570.000	0.000	0.000	1811.229	1.527	14.810	0.000	573.700	114.444	1.662	-0.843	-8.143	-1.306	46.739	3.102	
62570.090	0.000	0.000	1811.157	1.417	14.810	0.000	573.700	117.759	1.662	-0.861	-8.757	-0.850	46.739	3.076	
62570.181	0.000	0.000	1810.250	1.417	14.810	0.000	573.700	119.105	1.470	-0.973	-8.977	0.365	46.739	2.744	
62570.257	0.000	0.000	1810.467	1.417	14.810	0.000	573.700	111.529	1.630	-0.644	-8.881	0.325	46.739	2.823	
62570.333	0.000	0.000	1810.304	1.923	14.810	0.000	573.700	120.713	1.662	-0.802	-11.109	1.912	46.739	2.764	
62570.415	0.000	0.000	1812.793	2.429	14.810	0.000	573.700	114.228	1.630	-0.830	-11.653	1.601	46.739	3.674	
62570.500	0.000	0.000	1811.200	2.429	14.810	0.000	573.700	105.725	1.566	-1.314	-11.348	2.245	46.739	3.091	
62570.572	0.000	0.000	1811.200	2.023	19.367	0.691	573.700	87.114	1.566	-0.999	-11.307	2.057	48.337	3.091	
62570.672	0.000	0.000	1812.589	1.659	19.367	0.691	573.700	92.347	1.566	-1.115	-11.467	2.146	48.337	3.599	
62570.767	0.000	0.000	1810.870	2.025	20.126	0.698	573.700	93.641	1.630	-0.768	-12.204	1.837	48.733	2.971	
62570.891	0.000	0.000	1812.006	1.490	20.126	0.698	573.700	94.899	1.502	-1.444	-11.940	2.403	48.733	3.386	
