Tempo	HP	VCAS	XGPS	YGPS	ZGPS	MagHead	NZ	Gyx	Gyy	Gyz	NX	NY	MagX	MagY	MagZ	Pressao	Temperatura	Latitude	Longitude	HeadGPS	VelocidadeGPS	VelocidadeSubidaGPS	TemGPS	LatitudeHome	LongitudeHome	SatelitesUsados	temTempo	DAlvo	DAlvo_DRPitot	DAlvo_DRGPS	PosPayloadDrop_Pitot	PosPayloadDrop_GPS	LancamentoAutomaticoPlanador	LancamentoAutomaticoCarga	altitudeLiberaPlanadores	altitudeLiberaCarga	
segundos	ft	m/s	m	m	m	deg	g	deg/s	deg/s	deg/s	g	g	nlembro	nlembro	nlembro	mBar	C	deg	deg	nsei	m/s	m/s	m	deg	deg	num	bit	m	m	m	m	m	bin	bin	bin	bin	
86292.353	1782.701	5.055	-23.185	5.499	601.600	341.723	-0.885	-2.359	-3.078	12.914	0.120	0.135	32.700	10.800	-44.000	952.490	24.146	-23.202503	-45.873961	309.400	1.113	4.008	0.000	-23.202295	-45.874019	11.000	1.0	83.563	87.253	84.398	78.614	85.843	0.000	1.000	0.000	-0.867	
86292.429	1780.541	5.133	-22.792	4.501	601.600	342.187	-0.931	-7.844	-18.828	4.961	0.169	0.129	33.300	10.700	-43.300	952.561	24.144	-23.202498	-45.873971	317.210	1.173	4.224	1.000	-23.202295	-45.874019	11.000	1.0	84.311	87.885	84.538	78.614	85.843	0.000	1.000	0.000	-0.867	
86292.496	1779.182	4.490	-22.792	4.501	601.600	342.597	-1.002	-30.109	18.977	-10.367	0.157	0.064	33.500	10.500	-43.700	952.606	24.144	-23.202498	-45.873971	317.210	1.173	4.224	1.000	-23.202295	-45.874019	11.000	1.0	84.311	84.311	84.311	75.991	82.370	0.000	1.000	0.000	-0.867	
86292.610	1779.456	4.490	-22.792	4.501	601.600	348.601	-1.118	-32.375	0.391	-13.672	0.266	0.148	37.200	7.500	-42.300	952.596	24.142	-23.202498	-45.873971	317.210	1.173	4.224	1.000	-23.202295	-45.874019	11.000	1.0	84.311	84.626	84.393	75.991	82.370	0.000	1.000	0.000	-0.867	
86292.658	1778.819	4.400	-22.792	4.501	601.600	340.773	-1.218	5.711	-12.758	-17.438	0.126	-0.106	32.400	11.300	-44.400	952.618	24.146	-23.202498	-45.873971	317.210	1.173	4.224	1.000	-23.202295	-45.874019	11.000	1.0	84.311	85.118	84.522	76.282	82.809	0.000	1.000	0.000	-0.867	
86292.734	1778.819	4.323	-22.792	4.501	601.600	340.773	-1.218	5.711	-12.758	-17.438	0.126	-0.106	32.400	11.300	-44.400	952.618	24.146	-23.202498	-45.873971	317.210	1.173	4.224	0.000	-23.202295	-45.874019	11.000	1.0	84.311	85.118	84.522	77.326	83.396	0.000	1.000	0.000	-0.867	
86292.801	1779.396	4.716	-22.792	4.501	601.600	342.039	-0.828	11.727	1.344	-16.969	0.156	0.043	32.700	10.600	-44.600	952.599	24.144	-23.202498	-45.873971	317.210	1.173	4.224	1.000	-23.202295	-45.874019	11.000	1.0	84.311	85.658	84.668	77.326	83.396	0.000	1.000	0.000	-0.867	
86292.906	1778.234	5.086	-22.792	4.501	601.600	340.132	-0.844	17.492	3.055	-21.883	0.134	0.124	32.100	11.600	-43.900	952.637	24.144	-23.202498	-45.873971	317.210	1.173	4.224	1.000	-23.202295	-45.874019	11.000	1.0	84.311	85.989	84.751	77.439	84.414	0.000	1.000	0.000	-0.867	
86292.973	1781.048	5.337	-22.792	4.501	601.600	341.719	-0.915	-3.313	3.148	-18.234	0.185	0.160	33.600	11.100	-43.400	952.544	24.142	-23.202498	-45.873971	317.210	1.173	4.224	1.000	-23.202295	-45.874019	11.000	1.0	84.311	86.506	84.870	77.439	84.414	0.000	1.000	0.000	-0.867	
86293.039	1781.048	5.337	-22.792	4.501	601.600	339.160	-1.077	-5.648	-1.609	11.320	0.109	0.107	33.100	12.600	-43.400	952.544	24.142	-23.202498	-45.873971	317.210	1.173	4.224	1.000	-23.202295	-45.874019	11.000	1.0	84.311	86.506	84.870	76.740	84.912	0.000	1.000	0.000	-0.867	
86293.106	1778.891	5.267	-22.792	4.501	601.600	339.160	-1.077	-5.648	-1.609	11.320	0.109	0.107	33.100	12.600	-43.400	952.616	24.146	-23.202498	-45.873971	317.210	1.173	4.224	1.000	-23.202295	-45.874019	11.000	1.0	84.311	87.215	85.026	76.740	84.912	0.000	1.000	0.000	-0.867	
86293.173	1779.701	5.059	-22.792	4.501	601.600	339.175	-1.014	23.367	0.703	28.570	0.175	0.249	32.600	12.400	-44.500	952.589	24.144	-23.202498	-45.873971	317.210	1.173	4.224	1.000	-23.202295	-45.874019	11.000	1.0	84.311	87.585	85.108	77.552	85.350	0.000	1.000	0.000	-0.867	
86293.259	1779.933	4.981	-22.792	4.501	601.600	339.959	-1.217	0.188	31.344	14.711	-0.061	0.000	31.800	11.600	-44.800	952.581	24.144	-23.202498	-45.873971	317.210	1.173	4.224	1.000	-23.202295	-45.874019	11.000	1.0	84.311	87.901	85.182	78.359	85.688	0.000	1.000	0.000	-0.867	
86293.325	1779.933	4.981	-22.792	4.501	601.600	342.274	-0.958	24.367	-2.930	16.352	0.105	0.064	34.100	10.900	-44.700	952.581	24.144	-23.202498	-45.873971	317.210	1.173	4.224	1.000	-23.202295	-45.874019	11.000	1.0	84.311	87.901	85.182	78.769	86.345	0.000	1.000	0.000	-0.867	
86293.392	1778.479	4.908	-22.792	4.501	601.600	342.715	-0.759	1.578	5.609	14.703	0.144	0.146	33.100	10.300	-44.100	952.629	24.146	-23.202498	-45.873971	317.210	1.173	4.224	0.000	-23.202295	-45.874019	11.000	1.0	84.311	88.680	85.365	79.995	86.866	0.000	1.000	0.000	-0.867	
86293.468	1780.477	4.908	-22.792	4.501	601.600	342.715	-0.759	1.578	5.609	14.703	0.144	0.146	33.100	10.300	-44.100	952.564	24.148	-23.202498	-45.873971	316.000	1.153	4.150	1.000	-23.202295	-45.874019	11.000	1.0	84.311	89.025	85.447	79.995	86.866	0.000	1.000	0.000	-0.867	
86293.554	1779.844	4.908	-22.222	4.500	601.600	340.213	-0.901	-8.625	-15.945	15.133	0.101	0.120	32.800	11.800	-45.000	952.584	24.144	-23.202493	-45.873976	313.900	0.714	2.569	1.000	-23.202295	-45.874019	11.000	1.0	84.836	89.370	85.528	80.077	87.187	0.000	1.000	0.000	-0.867	
86293.650	1777.674	4.985	-22.222	4.500	601.600	342.897	-0.953	-12.188	-5.664	-9.945	0.211	0.001	33.800	10.400	-44.700	952.656	24.146	-23.202493	-45.873976	313.900	0.714	2.569	0.000	-23.202295	-45.874019	11.000	1.0	84.836	84.836	84.836	74.832	83.381	0.000	1.000	0.000	-0.867	
86293.726	1777.674	4.985	-22.222	4.500	601.600	341.147	-1.083	-15.148	-9.438	-20.008	0.196	0.049	32.800	11.200	-44.600	952.656	24.146	-23.202493	-45.873976	313.900	0.714	2.569	1.000	-23.202295	-45.874019	11.000	1.0	84.836	84.836	84.836	75.495	84.233	0.000	1.000	0.000	-0.867	
86293.802	1777.549	4.636	-22.222	4.500	601.600	340.758	-1.280	9.453	6.633	-18.234	-0.067	-0.018	31.800	11.100	-45.700	952.660	24.146	-23.202493	-45.873976	313.900	0.714	2.569	1.000	-23.202295	-45.874019	11.000	1.0	84.836	85.692	84.958	77.177	84.688	0.000	1.000	0.000	-0.867	
86293.869	1779.565	4.552	-22.222	4.500	601.600	341.035	-0.934	-10.141	4.938	-23.953	0.121	-0.005	32.300	11.100	-45.400	952.594	24.148	-23.202493	-45.873976	313.900	0.714	2.569	0.000	-23.202295	-45.874019	11.000	1.0	84.836	86.055	85.014	77.177	84.688	0.000	1.000	0.000	-0.867	
86293.983	1778.794	4.475	-21.842	4.154	601.600	339.085	-0.790	3.688	-27.078	-15.203	0.087	0.096	31.400	12.000	-45.800	952.618	24.142	-23.202491	-45.873981	317.800	0.964	3.469	0.000	-23.202295	-45.874019	11.000	1.0	85.321	85.321	85.321	76.356	83.916	0.000	1.000	0.000	-0.867	
86294.079	1779.677	4.475	-21.842	4.154	601.600	339.108	-0.814	0.828	-17.891	-17.766	0.155	0.122	31.700	12.100	-44.400	952.590	24.146	-23.202491	-45.873981	316.250	1.085	3.906	1.000	-23.202295	-45.874019	11.000	1.0	85.321	85.810	85.426	77.279	83.973	0.000	1.000	0.000	-0.867	
86294.155	1779.772	4.824	-21.645	3.490	601.600	338.829	-0.957	5.234	-4.453	-9.844	0.140	0.141	31.500	12.200	-44.700	952.586	24.144	-23.202488	-45.873981	317.130	1.229	4.424	1.000	-23.202295	-45.874019	11.000	1.0	85.762	86.230	85.528	77.731	84.169	0.000	1.000	0.000	-0.867	
86294.212	1779.772	4.824	-21.645	3.490	601.600	339.503	-1.054	4.492	-0.797	17.938	0.187	0.169	32.100	12.000	-44.800	952.586	24.144	-23.202488	-45.873981	317.130	1.229	4.424	1.000	-23.202295	-45.874019	11.000	1.0	85.762	86.230	85.528	76.602	83.428	0.000	1.000	0.000	-0.867	
86294.289	1779.779	4.651	-21.645	3.490	601.600	340.974	-1.040	-11.828	23.516	28.695	0.136	0.345	31.900	11.000	-43.400	952.587	24.148	-23.202488	-45.873981	317.130	1.229	4.424	1.000	-23.202295	-45.874019	11.000	1.0	85.762	85.762	85.762	77.256	83.755	0.000	1.000	0.000	-0.867	
86294.384	1779.774	4.574	-21.645	3.490	601.600	340.132	-1.031	28.000	-4.977	17.469	0.009	0.023	32.100	11.600	-44.900	952.588	24.150	-23.202488	-45.873981	317.130	1.229	4.424	0.000	-23.202295	-45.874019	11.000	1.0	85.762	86.089	85.848	77.256	83.755	0.000	1.000	0.000	-0.867	
86294.470	1781.155	4.574	-21.080	3.114	601.600	342.786	-0.859	-18.234	-5.500	32.906	0.092	0.053	32.600	10.100	-44.500	952.540	24.142	-23.202484	-45.873985	320.150	1.421	5.115	1.000	-23.202295	-45.874019	11.000	1.0	86.430	86.553	85.973	78.454	84.377	0.000	1.000	0.000	-0.867	
86294.518	1781.155	4.574	-21.080	3.114	601.600	342.786	-0.859	-18.234	-5.500	32.906	0.092	0.053	32.600	10.100	-44.500	952.540	24.142	-23.202484	-45.873985	320.150	1.421	5.115	1.000	-23.202295	-45.874019	11.000	1.0	86.430	86.553	85.973	77.462	83.644	0.000	1.000	0.000	-0.867	
86294.594	1778.921	4.747	-21.080	3.114	601.600	342.970	-0.793	14.516	1.117	25.703	0.118	0.065	33.300	10.200	-44.900	952.615	24.148	-23.202484	-45.873985	320.150	1.421	5.115	1.000	-23.202295	-45.874019	11.000	1.0	86.430	86.430	86.430	77.462	83.644	0.000	1.000	0.000	-0.867	
86294.680	1778.497	4.824	-21.080	3.114	601.600	344.556	-0.890	-2.961	-3.297	8.000	0.213	0.082	33.300	9.200	-44.200	952.629	24.146	-23.202484	-45.873985	320.150	1.421	5.115	0.000	-23.202295	-45.874019	11.000	1.0	86.430	86.764	86.530	77.325	83.938	0.000	1.000	0.000	-0.867	
86294.746	1779.082	5.157	-20.894	3.086	601.600	343.686	-1.077	-4.820	-5.172	-20.047	0.201	0.054	32.800	9.600	-43.400	952.610	24.148	-23.202484	-45.873985	317.710	1.065	3.835	1.000	-23.202295	-45.874019	11.000	1.0	86.611	87.178	86.652	77.772	84.408	0.000	1.000	0.000	-0.867	
86294.813	1779.082	5.241	-20.894	3.086	601.600	343.686	-1.077	-4.820	-5.172	-20.047	0.201	0.054	32.800	9.600	-43.400	952.610	24.148	-23.202484	-45.873985	317.710	1.065	3.835	1.000	-23.202295	-45.874019	11.000	1.0	86.611	87.178	86.652	76.137	84.482	0.000	1.000	0.000	-0.867	
86294.880	1778.336	5.527	-20.894	3.086	601.600	343.156	-1.276	-9.383	-10.172	-23.797	0.298	0.067	32.700	9.900	-44.200	952.634	24.146	-23.202484	-45.873985	317.710	1.065	3.835	1.000	-23.202295	-45.874019	11.000	1.0	86.611	86.611	86.611	76.137	84.482	0.000	1.000	0.000	-0.867	
86294.947	1779.010	5.527	-20.894	3.086	601.600	341.939	-1.158	-32.734	3.414	-30.563	0.251	-0.106	32.200	10.500	-44.400	952.612	24.148	-23.202484	-45.873985	317.710	1.065	3.835	1.000	-23.202295	-45.874019	11.000	1.0	86.611	87.000	86.686	76.196	84.918	0.000	1.000	0.000	-0.867	
86295.004	1779.010	5.116	-20.894	3.086	601.600	341.939	-1.158	-32.734	3.414	-30.563	0.251	-0.106	32.200	10.500	-44.400	952.612	24.148	-23.202484	-45.873985	317.710	1.065	3.835	0.000	-23.202295	-45.874019	11.000	1.0	86.611	87.000	86.686	77.876	85.607	0.000	1.000	0.000	-0.867	
86295.118	1779.654	5.267	-20.894	3.086	601.600	340.750	-0.791	14.898	5.914	-22.984	0.117	0.076	31.500	11.000	-44.700	952.591	24.148	-23.202484	-45.873985	317.710	1.065	3.835	1.000	-23.202295	-45.874019	11.000	1.0	86.611	87.640	86.820	77.876	85.607	0.000	1.000	0.000	-0.867	
86295.185	1776.619	5.059	-20.894	3.086	601.600	345.556	-0.805	3.445	-26.258	-14.867	0.202	0.116	33.000	8.500	-42.700	952.691	24.146	-23.202484	-45.873985	317.710	1.065	3.835	1.000	-23.202295	-45.874019	11.000	1.0	86.611	88.216	86.936	77.174	85.982	0.000	1.000	0.000	-0.867	
86295.252	1779.982	4.981	-20.894	3.086	601.600	338.361	-0.948	-0.445	23.227	2.430	0.123	0.142	30.500	12.100	-43.800	952.580	24.146	-23.202484	-45.873985	317.710	1.065	3.835	0.000	-23.202295	-45.874019	11.000	1.0	86.611	88.571	87.011	79.049	86.566	0.000	1.000	0.000	-0.867	
86295.319	1779.982	4.898	-20.894	3.086	601.600	339.913	-1.213	9.047	15.688	19.000	0.126	0.027	30.900	11.300	-43.300	952.580	24.146	-23.202484	-45.873985	317.710	1.065	3.835	1.000	-23.202295	-45.874019	11.000	1.0	86.611	88.571	87.011	78.986	86.995	0.000	1.000	0.000	-0.867	
86295.414	1776.738	4.475	-20.894	3.086	601.600	339.944	-1.403	-18.516	18.844	10.594	0.030	-0.029	31.500	11.500	-42.800	952.687	24.148	-23.202484	-45.873985	317.710	1.065	3.835	1.000	-23.202295	-45.874019	11.000	1.0	86.611	89.222	87.152	81.129	87.615	0.000	1.000	0.000	-0.867	
86295.490	1779.731	4.475	-20.891	2.400	601.600	339.944	-1.403	-18.516	18.844	10.594	0.030	-0.029	31.500	11.500	-42.800	952.588	24.146	-23.202481	-45.873990	317.710	1.065	3.835	1.000	-23.202295	-45.874019	11.000	1.0	86.888	89.641	87.252	78.138	84.805	0.000	1.000	0.000	-0.867	
86295.567	1778.998	4.552	-20.891	2.400	601.600	339.759	-0.945	6.453	1.359	11.750	0.042	0.099	32.000	11.800	-43.600	952.612	24.146	-23.202481	-45.873990	317.710	1.065	3.835	0.000	-23.202295	-45.874019	11.000	1.0	86.888	86.888	86.888	78.138	84.805	0.000	1.000	0.000	-0.867	
86295.643	1778.611	4.636	-20.891	2.400	601.600	340.163	-0.774	10.828	28.656	24.695	0.012	0.131	31.600	11.400	-43.600	952.626	24.150	-23.202481	-45.873990	317.710	1.065	3.835	0.000	-23.202295	-45.874019	11.000	1.0	86.888	87.244	86.971	78.224	85.133	0.000	1.000	0.000	-0.867	
86295.710	1778.711	4.824	-20.511	2.399	601.600	342.646	-0.869	-12.555	-3.797	22.758	0.098	0.065	32.000	10.000	-43.600	952.622	24.146	-23.202479	-45.873995	317.710	1.065	3.835	1.000	-23.202295	-45.874019	11.000	1.0	87.236	87.570	87.046	78.416	85.466	0.000	1.000	0.000	-0.867	
86295.815	1776.471	4.824	-20.511	2.399	601.600	343.460	-1.028	-8.781	-17.891	3.297	0.162	-0.055	33.000	9.800	-44.900	952.697	24.154	-23.202479	-45.873995	317.710	1.065	3.835	1.000	-23.202295	-45.874019	11.000	1.0	87.236	87.236	87.236	77.086	84.995	0.000	1.000	0.000	-0.867	
86295.881	1778.325	4.574	-20.511	2.399	601.600	342.626	-1.100	-4.742	-3.688	-21.914	0.231	0.002	32.600	10.200	-43.300	952.635	24.150	-23.202479	-45.873995	317.710	1.065	3.835	1.000	-23.202295	-45.874019	11.000	1.0	87.236	87.726	87.344	78.080	85.596	0.000	1.000	0.000	-0.867	
86295.948	1779.064	4.490	-20.511	2.399	601.600	342.626	-1.100	-4.742	-3.688	-21.914	0.231	0.002	32.600	10.200	-43.300	952.610	24.148	-23.202479	-45.873995	317.710	1.065	3.835	0.000	-23.202295	-45.874019	11.000	1.0	87.236	88.048	87.419	79.125	85.969	0.000	1.000	0.000	-0.867	
86296.034	1779.309	4.490	-19.938	2.075	601.600	340.654	-1.002	6.969	-23.453	-26.891	0.245	-0.037	31.900	11.200	-43.800	952.602	24.150	-23.202474	-45.874000	305.670	1.457	5.245	1.000	-23.202295	-45.874019	11.000	1.0	87.891	87.891	87.891	79.208	85.831	0.000	1.000	0.000	-0.867	
86296.101	1779.309	4.239	-19.938	2.075	601.600	340.654	-1.002	6.969	-23.453	-26.891	0.245	-0.037	31.900	11.200	-43.800	952.602	24.150	-23.202474	-45.874000	305.670	1.457	5.245	1.000	-23.202295	-45.874019	11.000	1.0	87.891	87.891	87.891	80.121	85.634	0.000	1.000	0.000	-0.867	
86296.206	1780.418	4.329	-19.938	2.075	601.600	338.039	-0.846	24.547	5.039	-30.594	0.145	-0.064	31.000	12.500	-44.000	952.566	24.150	-23.202474	-45.874000	305.670	1.457	5.245	0.000	-23.202295	-45.874019	11.000	1.0	87.891	88.520	88.107	80.698	85.832	0.000	1.000	0.000	-0.867	
86296.263	1780.418	4.490	-19.938	2.075	601.600	335.133	-0.715	18.773	-26.906	-33.914	0.178	0.143	31.500	14.600	-42.700	952.566	24.150	-23.202474	-45.874000	305.670	1.457	5.245	1.000	-23.202295	-45.874019	11.000	1.0	87.891	88.520	88.107	80.643	86.462	0.000	1.000	0.000	-0.867	
86296.339	1779.520	4.574	-19.938	2.075	601.600	333.869	-0.938	-6.477	-16.945	-22.750	0.306	0.224	31.800	15.600	-41.500	952.597	24.158	-23.202474	-45.874000	305.670	1.457	5.245	1.000	-23.202295	-45.874019	11.000	1.0	87.891	89.257	88.346	80.643	86.462	0.000	1.000	0.000	-0.867	
86296.415	1779.185	4.824	-19.938	2.075	601.600	334.479	-0.964	-11.414	6.063	4.469	0.215	0.271	31.000	14.800	-42.900	952.608	24.156	-23.202474	-45.874000	305.670	1.457	5.245	1.000	-23.202295	-45.874019	11.000	1.0	87.891	89.614	88.460	80.730	86.784	0.000	1.000	0.000	-0.867	
86296.492	1778.666	5.059	-19.938	2.075	601.600	336.105	-1.132	6.383	0.328	18.359	0.129	0.255	31.600	14.000	-42.800	952.625	24.156	-23.202474	-45.874000	305.670	1.457	5.245	1.000	-23.202295	-45.874019	11.000	1.0	87.891	89.991	88.574	80.450	87.110	0.000	1.000	0.000	-0.867	
86296.577	1778.666	5.201	-19.938	2.075	601.600	336.105	-1.132	6.383	0.328	18.359	0.129	0.255	31.600	14.000	-42.800	952.625	24.156	-23.202474	-45.874000	305.670	1.457	5.245	0.000	-23.202295	-45.874019	11.000	1.0	87.891	89.991	88.574	80.983	88.053	0.000	1.000	0.000	-0.867	
86296.644	1779.911	5.201	-19.938	2.075	601.600	336.208	-1.251	-16.422	18.820	8.430	-0.022	-0.019	31.300	13.800	-44.800	952.583	24.152	-23.202474	-45.874000	305.670	1.457	5.245	1.000	-23.202295	-45.874019	11.000	1.0	87.891	90.804	88.802	80.983	88.053	0.000	1.000	0.000	-0.867	
86296.721	1779.464	5.201	-19.938	2.075	601.600	338.939	-0.877	26.641	-3.438	25.617	0.028	0.097	32.200	12.400	-43.800	952.598	24.152	-23.202474	-45.874000	305.670	1.457	5.245	1.000	-23.202295	-45.874019	11.000	1.0	87.891	91.170	88.904	81.170	88.369	0.000	1.000	0.000	-0.867	
86296.778	1779.464	4.967	-19.938	2.075	601.600	338.939	-0.877	26.641	-3.438	25.617	0.028	0.097	32.200	12.400	-43.800	952.598	24.152	-23.202474	-45.874000	305.670	1.457	5.245	1.000	-23.202295	-45.874019	11.000	1.0	87.891	91.170	88.904	82.331	89.043	0.000	1.000	0.000	-0.867	
86296.844	1779.602	3.835	-19.938	2.075	601.600	338.649	-0.790	7.672	-12.844	31.641	0.152	0.133	33.000	12.900	-43.300	952.594	24.154	-23.202474	-45.874000	305.670	1.457	5.245	0.000	-23.202295	-45.874019	11.000	1.0	87.891	91.829	89.097	82.331	89.500	0.000	1.000	0.000	-0.867	
86296.940	1781.219	4.246	-19.938	2.075	601.600	340.249	-0.886	-3.148	-37.719	18.914	0.223	0.112	33.700	12.100	-42.400	952.541	24.158	-23.202474	-45.874000	305.670	1.457	5.245	1.000	-23.202295	-45.874019	11.000	1.0	87.891	92.069	89.188	84.867	89.881	0.000	1.000	0.000	-0.867	
86297.016	1780.908	3.995	-19.938	2.075	601.600	346.982	-0.907	-16.766	0.117	-8.266	0.294	0.043	35.900	8.300	-40.000	952.551	24.154	-23.202474	-45.874000	305.670	1.457	5.245	1.000	-23.202295	-45.874019	11.000	1.0	87.891	92.500	89.336	84.867	89.881	0.000	1.000	0.000	-0.867	
86297.073	1779.137	4.156	-19.938	2.075	601.600	340.044	-1.116	-3.672	13.938	-21.469	0.324	0.102	33.600	12.200	-42.200	952.609	24.154	-23.202474	-45.874000	305.670	1.457	5.245	1.000	-23.202295	-45.874019	11.000	1.0	87.891	92.781	89.439	85.008	89.946	0.000	1.000	0.000	-0.867	
86297.150	1779.137	4.396	-19.938	2.075	601.600	339.775	-1.280	2.172	21.070	-32.219	0.101	0.015	32.300	11.900	-43.200	952.609	24.154	-23.202474	-45.874000	305.670	1.457	5.245	0.000	-23.202295	-45.874019	11.000	1.0	87.891	92.781	89.439	84.553	90.444	0.000	1.000	0.000	-0.867	
86297.207	1778.242	4.063	-19.938	2.075	601.600	339.775	-1.280	2.172	21.070	-32.219	0.101	0.015	32.300	11.900	-43.200	952.639	24.154	-23.202474	-45.874000	305.670	1.457	5.245	1.000	-23.202295	-45.874019	11.000	1.0	87.891	93.365	89.632	85.517	90.714	0.000	1.000	0.000	-0.867	
86297.274	1778.411	4.063	-19.938	2.075	601.600	336.521	-0.892	3.625	8.234	-36.891	0.187	-0.012	32.000	13.900	-43.900	952.634	24.158	-23.202474	-45.874000	305.670	1.457	5.245	0.000	-23.202295	-45.874019	11.000	1.0	87.891	93.619	89.723	86.349	91.175	0.000	1.000	0.000	-0.867	
86297.369	1780.346	4.136	-19.938	2.075	601.600	334.913	-0.798	8.352	-13.898	-20.227	0.111	0.198	31.400	14.700	-42.100	952.569	24.150	-23.202474	-45.874000	305.670	1.457	5.245	1.000	-23.202295	-45.874019	11.000	1.0	87.891	93.873	89.815	86.349	91.175	0.000	1.000	0.000	-0.867	
86297.455	1780.042	4.808	-19.938	2.075	601.600	337.806	-0.833	9.234	20.563	-5.594	0.183	0.266	32.600	13.300	-41.800	952.578	24.150	-23.202474	-45.874000	305.670	1.457	5.245	0.000	-23.202295	-45.874019	11.000	1.0	87.891	94.293	89.962	86.527	91.557	0.000	1.000	0.000	-0.867	
86297.522	1779.227	4.808	-19.938	2.075	601.600	334.581	-0.943	2.383	21.070	17.695	0.101	0.274	30.300	14.400	-42.700	952.606	24.154	-23.202474	-45.874000	332.710	1.116	4.017	0.000	-23.202295	-45.874019	11.000	1.0	87.891	94.668	90.076	85.343	91.843	0.000	1.000	0.000	-0.867	
86297.598	1778.953	3.793	-19.938	2.075	601.600	334.836	-1.232	-18.945	-22.492	28.938	0.053	0.158	29.800	14.000	-43.500	952.615	24.156	-23.202474	-45.874000	332.710	1.116	4.017	1.000	-23.202295	-45.874019	11.000	1.0	87.891	95.006	90.155	85.590	92.821	0.000	1.000	0.000	-0.867	
86297.703	1778.953	3.862	-19.938	2.075	601.600	336.779	-1.383	-35.695	28.500	27.430	0.072	-0.083	31.000	13.300	-43.600	952.615	24.156	-23.202474	-45.874000	332.710	1.116	4.017	1.000	-23.202295	-45.874019	11.000	1.0	87.891	95.006	90.155	87.897	93.446	0.000	1.000	0.000	-0.867	
86297.789	1777.981	3.940	-19.938	2.075	601.600	343.301	-0.950	18.555	6.930	20.422	0.042	0.078	34.000	10.200	-42.400	952.648	24.158	-23.202474	-45.874000	332.710	1.116	4.017	1.000	-23.202295	-45.874019	11.000	1.0	87.891	95.700	90.355	88.346	93.860	0.000	1.000	0.000	-0.867	
86297.855	1779.042	3.779	-19.938	2.075	601.600	338.629	-0.809	21.891	-1.719	26.297	0.107	0.106	32.200	12.600	-44.000	952.612	24.156	-23.202474	-45.874000	332.710	1.116	4.017	1.000	-23.202295	-45.874019	11.000	1.0	87.891	96.039	90.451	88.346	93.860	0.000	1.000	0.000	-0.867	
86297.922	1778.416	5.254	-19.938	2.075	601.600	338.629	-0.809	21.891	-1.719	26.297	0.107	0.106	32.200	12.600	-44.000	952.633	24.156	-23.202474	-45.874000	332.710	1.116	4.017	1.000	-23.202295	-45.874019	11.000	1.0	87.891	96.305	90.530	88.771	94.080	0.000	1.000	0.000	-0.867	
86297.989	1776.473	5.033	-19.938	2.075	601.600	338.076	-0.799	-3.047	-22.336	25.484	0.118	0.149	32.300	13.000	-42.400	952.698	24.160	-23.202474	-45.874000	332.710	1.116	4.017	1.000	-23.202295	-45.874019	11.000	1.0	87.891	96.633	90.599	85.581	94.286	0.000	1.000	0.000	-0.867	
86298.084	1776.473	5.176	-19.938	2.075	601.600	341.929	-0.927	-17.617	-22.172	8.039	0.255	0.083	33.100	10.800	-42.600	952.698	24.160	-23.202474	-45.874000	332.710	1.116	4.017	1.000	-23.202295	-45.874019	11.000	1.0	87.891	96.633	90.599	88.114	95.463	0.000	1.000	0.000	-0.867	
86298.170	1780.790	5.176	-19.938	2.075	601.600	344.277	-1.043	-23.258	10.727	-9.063	0.236	0.050	34.100	9.600	-42.300	952.556	24.158	-23.202474	-45.874000	332.710	1.116	4.017	0.000	-23.202295	-45.874019	11.000	1.0	87.891	97.482	90.782	87.372	95.652	0.000	1.000	0.000	-0.867	
86298.246	1777.659	4.806	-19.938	2.075	601.600	342.176	-1.168	-22.461	23.172	-19.664	0.332	0.109	33.900	10.900	-41.100	952.659	24.158	-23.202474	-45.874000	332.710	1.116	4.017	1.000	-23.202295	-45.874019	11.000	1.0	87.891	97.927	90.878	87.372	95.652	0.000	1.000	0.000	-0.867	
86298.313	1777.743	5.027	-19.938	2.075	601.600	340.780	-1.139	9.641	-9.766	-27.227	0.089	-0.013	32.700	11.400	-42.800	952.656	24.160	-23.202474	-45.874000	332.710	1.116	4.017	0.000	-23.202295	-45.874019	11.000	1.0	87.891	98.303	90.965	88.525	96.033	0.000	1.000	0.000	-0.867	
86298.389	1778.375	4.633	-19.938	2.075	601.600	339.346	-0.876	-7.414	11.289	-27.102	0.119	0.111	32.100	12.100	-43.700	952.635	24.158	-23.202474	-45.874000	332.710	1.116	4.017	1.000	-23.202295	-45.874019	11.000	1.0	87.891	98.617	91.035	88.582	96.389	0.000	1.000	0.000	-0.867	
86298.504	1778.189	4.716	-19.938	2.075	601.600	337.405	-0.806	0.625	5.359	-7.836	0.197	0.124	32.200	13.400	-42.800	952.640	24.154	-23.202474	-45.874000	332.710	1.116	4.017	1.000	-23.202295	-45.874019	11.000	1.0	87.891	98.979	91.122	89.677	96.738	0.000	1.000	0.000	-0.867	
86298.571	1778.183	4.950	-19.938	2.075	601.600	337.405	-0.806	0.625	5.359	-7.836	0.197	0.124	32.200	13.400	-42.800	952.641	24.156	-23.202474	-45.874000	332.710	1.116	4.017	1.000	-23.202295	-45.874019	11.000	1.0	87.891	99.531	91.122	89.591	97.291	0.000	1.000	0.000	-0.867	
